# /filter_position/pose/pose/position/x, /filter_position/pose/pose/position/y, /gazebo/model_states/pose/5/position/x, /gazebo/model_states/pose/5/position/y, /uwb_position/pose/pose/position/x, /uwb_position/pose/pose/position/y
1.725886401333480924, 2.8183588644312864702, 1.7271084496321937873, 2.7857127560459722382, 1.8256435461237445761, 2.9208265495530469913
1.7258452927496505946, 2.8185620525755537003, 1.7271084574412445267, 2.7857127441298241699, 1.8256435461237445761, 2.9208265495530469913
1.7258110130346684397, 2.8187569469686071244, 1.7271084652502939338, 2.7857127322136787662, 1.8256435461237445761, 2.9208265495530469913
1.7257739206405253718, 2.8189547251587381282, 1.7271084730593420087, 2.7857127202975346947, 1.8256435461237445761, 2.9208265495530469913
1.7257224646345119545, 2.8191522644519011465, 1.7271084808683885292, 2.7857127083813932877, 1.8256435461237445761, 2.9208265495530469913
1.7256721694765890796, 2.8193601285271170376, 1.7271084886774339395, 2.7857126964652536572, 1.8256435461237445761, 2.9208265495530469913
1.7256217680736889442, 2.8195603439805658752, 1.7271084964864777955, 2.785712684549116247, 1.8256435461237445761, 2.9208265495530469913
1.7255781165714685343, 2.8197608888863316956, 1.7271085042955203193, 2.7857126726329806132, 1.8256435461237445761, 2.9208265495530469913
1.7256805924217115678, 2.8203810621699889616, 1.7271085121045615107, 2.7857126607168471999, 1.6183507554626985758, 4.4361136651262178532
1.7256265700339665781, 2.8205858581374099181, 1.7271085199136013699, 2.7857126488007155629, 1.6183507554626985758, 4.4361136651262178532
1.7255711628262984103, 2.8207867824060821604, 1.7271085277226401189, 2.7857126368845861464, 1.6183507554626985758, 4.4361136651262178532
1.7255170693273640392, 2.8209895954436037258, 1.7271085355316775356, 2.7857126249684585062, 1.6183507554626985758, 4.4361136651262178532
1.7254613351062177973, 2.8211910351391504825, 1.727108543340713398, 2.7857126130523335306, 1.6183507554626985758, 4.4361136651262178532
1.7254100670174183918, 2.8213886792382467661, 1.7271085511497479281, 2.7857126011362098872, 1.6183507554626985758, 4.4361136651262178532
1.725359631609670652, 2.8215798509184528697, 1.727108558958781126, 2.7857125892200889083, 1.6183507554626985758, 4.4361136651262178532
