# /gazebo/link_states/recceipt_time, /filter_error/data
20446.295999999998457, 0.064250081777572631836
20446.496999999999389, 0.061002235859632492065
20446.699000000000524, 0.070759214460849761963
20446.897000000000844, 0.073281660676002502441
20447.095000000001164, 0.059469632804393768311
20447.304000000000087, 0.079287648200988769531
20447.492000000002008, 0.089598663151264190674
20447.691000000002532, 0.09760735929012298584
20447.898999999997613, 0.10887198895215988159
20448.104999999999563, 0.10483868420124053955
20448.305000000000291, 0.10871092230081558228
20448.5, 0.11572863161563873291
20448.69800000000032, 0.11780447512865066528
20448.891999999999825, 0.12580673396587371826
20449.090000000000146, 0.12941366434097290039
20449.299999999999272, 0.13446152210235595703
20449.493999999998778, 0.13875503838062286377
20449.701000000000931, 0.12185738980770111084
20449.891999999999825, 0.14245876669883728027
20450.095000000001164, 0.13373404741287231445
20450.292000000001281, 0.14146940410137176514
20450.5, 0.1298647075891494751
20450.707999999998719, 0.12146271020174026489
20450.891999999999825, 0.12297887355089187622
20451.088999999999942, 0.11425387859344482422
20451.291999999997643, 0.11570419371128082275
20451.496999999999389, 0.11495985835790634155
20451.699000000000524, 0.11706130951642990112
20451.888999999999214, 0.09366858750581741333
20452.095000000001164, 0.092211358249187469482
20452.297999999998865, 0.059386793524026870728
20452.49199999999837, 0.06775073707103729248
20452.703000000001339, 0.066257067024707794189
20452.891999999999825, 0.066213458776473999023
20453.10200000000259, 0.051436025649309158325
20453.290000000000873, 0.06514479219913482666
20453.493000000002212, 0.065991766750812530518
20453.707000000002154, 0.034184195101261138916
20453.902000000001863, 0.017257066443562507629
20454.093000000000757, 0.027596846222877502441
20454.289000000000669, 0.027392709627747535706
20454.505000000001019, 0.030369861051440238953
20454.705000000001746, 0.019605765119194984436
20454.891999999999825, 0.027804009616374969482
20455.102999999999156, 0.028941638767719268799
20455.298999999999069, 0.042885113507509231567
20455.49199999999837, 0.038877751678228378296
20455.69800000000032, 0.025750812143087387085
20455.895000000000437, 0.036736104637384414673
20456.106999999999971, 0.055115390568971633911
20456.302999999999884, 0.074800737202167510986
20456.495999999999185, 0.064345598220825195313
20456.68999999999869, 0.060910388827323913574
20456.906999999999243, 0.077463209629058837891
20457.106999999999971, 0.086276128888130187988
20457.29399999999805, 0.07594057917594909668
20457.49199999999837, 0.081468120217323303223
20457.690999999998894, 0.076813586056232452393
20457.895000000000437, 0.073635406792163848877
20458.100999999998749, 0.068207517266273498535
