# /filter_position/pose/pose/position/x, /filter_position/pose/pose/position/y, /gazebo/model_states/pose/5/position/x, /gazebo/model_states/pose/5/position/y, /uwb_position/pose/pose/position/x, /uwb_position/pose/pose/position/y
4.5717168523378752809, 8.2510909135720105212, 4.5717935043339750223, 8.251124714258132542, 4.5718038815187060919, 8.2511261405411691072
4.5716935145437105348, 8.2510614081609467974, 4.571793516672645552, 8.2511247159540097584, 4.5718038815187060919, 8.2511261405411691072
4.5716771753011196111, 8.2510300681611994378, 4.57179352901131697, 8.2511247176498869749, 4.5718038815187060919, 8.2511261405411691072
4.5716678360293157013, 8.251003310265515367, 4.5717935413499892761, 8.2511247193457659677, 4.5718038815187060919, 8.2511261405411691072
4.5716673440451716104, 8.2509695793563704314, 4.5717935536886633585, 8.2511247210416449605, 4.5718038815187060919, 8.2511261405411691072
4.571672225562184444, 8.2509366929339176266, 4.571793566027337441, 8.2511247227375239532, 4.5718038815187060919, 8.2511261405411691072
4.5716635318780598496, 8.2509035973446938073, 4.5717935783660124116, 8.251124724433402946, 4.5718038815187060919, 8.2511261405411691072
4.571650666624949011, 8.2508620065716353764, 4.5717935907046900468, 8.2511247261292819388, 4.5718038815187060919, 8.2511261405411691072
4.571638097309291382, 8.2508175382453732283, 4.5717936030433676819, 8.2511247278251609316, 4.5718038815187060919, 8.2511261405411691072
4.5716373869250279682, 8.2507710022925841997, 4.5717936153820462053, 8.2511247295210399244, 4.5718038815187060919, 8.2511261405411691072
4.571627594315800458, 8.2507231656782344942, 4.5717936277207256168, 8.2511247312169189172, 4.5718038815187060919, 8.2511261405411691072
4.5716256870766098785, 8.2506819843540277759, 4.5717936400594059165, 8.25112473291279791, 4.6355181903039914815, 8.2077479085721449792
4.5716219262453137162, 8.2506436515031040813, 4.5717936523980879926, 8.2511247346086769028, 4.6355181903039914815, 8.2077479085721449792
4.5716135204686070281, 8.2506068783175585679, 4.5717936647367709568, 8.2511247363045558956, 4.6355181903039914815, 8.2077479085721449792
4.5715984857045093293, 8.2505782116599846177, 4.5717936770754548093, 8.2511247380004348884, 4.6355181903039914815, 8.2077479085721449792
4.5715879112807273899, 8.2505560475510772989, 4.5717936894141395499, 8.2511247396963156575, 4.6355181903039914815, 8.2077479085721449792
4.5715854345301476513, 8.2505412001088700436, 4.5717937017528260668, 8.2511247413921964267, 4.6355181903039914815, 8.2077479085721449792
4.5715760480746263639, 8.2505224994190839993, 4.5717937140915125838, 8.2511247430880771958, 4.6355181903039914815, 8.2077479085721449792
4.5715625465488098911, 8.2504972769888667017, 4.5717937264301999889, 8.251124744783957965, 4.6355181903039914815, 8.2077479085721449792
4.5715463041714770043, 8.2504769535049149454, 4.5717937387688882822, 8.2511247464798405105, 4.6355181903039914815, 8.2077479085721449792
4.5715235847512811773, 8.2504486074436140797, 4.5717937511075792401, 8.2511247481757212796, 4.6355181903039914815, 8.2077479085721449792
4.5715064416751891585, 8.2504279232737545158, 4.5717937634462701979, 8.2511247498716020488, 4.6355181903039914815, 8.2077479085721449792
4.5714906705004594301, 8.2504027009246048152, 4.5717937757849620439, 8.2511247515674828179, 4.6355181903039914815, 8.2077479085721449792
